Status,Step #,Rack Placement/Note,Business Name,Address,City,State,ZIP,Highway/Exit,Notes
Active,1,,Rest Area #22,,,,,I-75,
Active,2,,Rest Area #23,,,,,I-75,
Active,3,,Rest Area #24,,,,,I-75,
Active,4,,Rest Area #25,,,,,I-75,
