Status,Step #,Rack Placement/Note,Business Name,Address,City,State,ZIP,Highway/Exit,Notes
Active,1,,15 - Hart Co / I-65 NB/MM 60 near Munfordville,,,,,I-65,
Active,2,,16 - Hart Co / I-65 SB/MM 60 near Munfordville,,,,,I-65,
