Status,Step #,Rack Placement/Note,Business Name,Address,City,State,ZIP,Highway/Exit,Notes
Active,1,,3 - Woodford Co / I-64 EB/MM 60 near Midway,,,,,"I-64 (West of Lexington), I-71",
Active,2,,4 - Woodford Co / I-64 WB/MM 60 near Midway,,,,,"I-64 (West of Lexington), I-71",
Active,3,,17 - Oldham Co / I-71 NB/MM 13 near Crestwood,,,,,"I-64 (West of Lexington), I-71",
Active,4,,18 - Oldham Co / I-71 SB/MM 13 near Crestwood,,,,,"I-64 (West of Lexington), I-71",
